100 & 1147.708177142675
100 & 1111.9412290484736
100 & 1157.205274000809
100 & 1191.0027079443912
100 & 1235.260713272292
100 & 1253.4561221352417
100 & 1334.755840022616
100 & 515.3343622851463
100 & 461.30852706443113
100 & 328.89944505688635
100 & 289.50870837908883
100 & 221.24225773269723
100 & 220.34604106604056
