100 & -384.38461538461536
100 & -500.0
100 & -500.0
100 & -500.0
100 & -500.0
100 & -500.0
100 & -500.0
100 & -177.92857142857142
100 & -86.37790697674419
100 & -83.43820224719101
100 & -74.9090909090909
100 & -77.69109947643979
100 & -73.77611940298507
